Volume,Observed Pressure,Calculated Pressure
0.290197E-1,60868.1,60871.9
0.289726E-1,60942.4,60969.5
0.289257E-1,61089.3,61067.1
0.288790E-1,61173.1,61164.7
0.288324E-1,61269.7,61262.3
0.287860E-1,61376.6,61360.0
0.287397E-1,61455.6,61457.6
0.286936E-1,61554.7,61555.2
0.286476E-1,61626.3,61652.8
0.286018E-1,61765.4,61750.4
0.285561E-1,61827.6,61847.9
0.285105E-1,61947.1,61945.5
0.284651E-1,62029.2,62043.1
0.284199E-1,62158.0,62140.7
0.283748E-1,62208.6,62238.3
0.283298E-1,62339.0,62335.8
0.282850E-1,62434.9,62433.4
0.282403E-1,62561.1,62531.0
0.281958E-1,62607.7,62628.5
0.281514E-1,62733.6,62726.1
0.281071E-1,62826.7,62823.6
0.280630E-1,62928.7,62921.2
0.280190E-1,63041.8,63018.7
0.279751E-1,63145.1,63116.3
0.279314E-1,63221.1,63213.8
0.278878E-1,63313.6,63311.3
0.278444E-1,63387.5,63408.9
0.278011E-1,63502.8,63506.4
0.277579E-1,63603.3,63603.9
0.277149E-1,63686.3,63701.4
0.276720E-1,63794.4,63798.9
0.276292E-1,63908.6,63896.4
0.275866E-1,63966.4,63993.9
0.275441E-1,64066.6,64091.4
0.275017E-1,64158.6,64188.9
0.274595E-1,64299.6,64286.4
0.274173E-1,64411.3,64383.9
0.273754E-1,64449.7,64481.4
0.273335E-1,64583.8,64578.9
0.272918E-1,64707.0,64676.4
0.272502E-1,64799.9,64773.8
0.272087E-1,64859.3,64871.3
0.271673E-1,64947.7,64968.8
0.271261E-1,65066.7,65066.2
0.270850E-1,65174.9,65163.7
0.270440E-1,65272.8,65261.2
0.270032E-1,65380.0,65358.6
0.269625E-1,65459.2,65456.1
0.269219E-1,65575.2,65553.5
0.268814E-1,65668.2,65650.9
0.268410E-1,65718.9,65748.4
0.268008E-1,65859.2,65845.8
0.267606E-1,65968.9,65943.2
0.267206E-1,66056.5,66040.6
0.266808E-1,66138.5,66138.1
0.266410E-1,66206.4,66235.5
0.266014E-1,66322.8,66332.9
0.265618E-1,66415.7,66430.3
0.265224E-1,66533.1,66527.7
0.264831E-1,66630.6,66625.1
0.264440E-1,66738.9,66722.5
0.264049E-1,66839.1,66819.9
0.263659E-1,66887.4,66917.3
0.263271E-1,67025.2,67014.7
0.262884E-1,67131.8,67112.0
0.262498E-1,67189.6,67209.4
0.262113E-1,67300.0,67306.8
0.261729E-1,67419.5,67404.2
