X,Y
0.373488E+0008,0.297991E+0008
0.373256E+0008,0.298358E+0008
0.373024E+0008,0.298725E+0008
0.372791E+0008,0.299092E+0008
0.372558E+0008,0.299458E+0008
0.372325E+0008,0.299824E+0008
0.372092E+0008,0.300190E+0008
0.371858E+0008,0.300556E+0008
0.371625E+0008,0.300922E+0008
0.371390E+0008,0.301287E+0008
0.371156E+0008,0.301652E+0008
0.370921E+0008,0.302017E+0008
0.370686E+0008,0.302382E+0008
0.370451E+0008,0.302747E+0008
0.370216E+0008,0.303111E+0008
0.369980E+0008,0.303475E+0008
0.369744E+0008,0.303839E+0008
0.369508E+0008,0.304202E+0008
0.369272E+0008,0.304566E+0008
0.369035E+0008,0.304929E+0008
0.368798E+0008,0.305292E+0008
0.368561E+0008,0.305655E+0008
0.368323E+0008,0.306018E+0008
0.368085E+0008,0.306380E+0008
0.367847E+0008,0.306742E+0008
0.367609E+0008,0.307104E+0008
0.367371E+0008,0.307466E+0008
0.367132E+0008,0.307827E+0008
0.366893E+0008,0.308189E+0008
0.366654E+0008,0.308550E+0008
0.366414E+0008,0.308911E+0008
0.366174E+0008,0.309271E+0008
0.365934E+0008,0.309632E+0008
0.365694E+0008,0.309992E+0008
0.365453E+0008,0.310352E+0008
0.365213E+0008,0.310712E+0008
0.364971E+0008,0.311072E+0008
0.364730E+0008,0.311431E+0008
0.364489E+0008,0.311790E+0008
0.364247E+0008,0.312149E+0008
0.364005E+0008,0.312508E+0008
0.363762E+0008,0.312866E+0008
0.363520E+0008,0.313225E+0008
0.363277E+0008,0.313583E+0008
0.363034E+0008,0.313941E+0008
0.362790E+0008,0.314298E+0008
0.362547E+0008,0.314656E+0008
0.362303E+0008,0.315013E+0008
0.362059E+0008,0.315370E+0008
0.361815E+0008,0.315727E+0008
0.361570E+0008,0.316083E+0008
0.361325E+0008,0.316439E+0008
0.361080E+0008,0.316796E+0008
0.360835E+0008,0.317151E+0008
0.360589E+0008,0.317507E+0008
0.360343E+0008,0.317863E+0008
0.360097E+0008,0.318218E+0008
0.359851E+0008,0.318573E+0008
0.359604E+0008,0.318928E+0008
0.359357E+0008,0.319282E+0008
0.359110E+0008,0.319637E+0008
0.358863E+0008,0.319991E+0008
0.358615E+0008,0.320345E+0008
0.358368E+0008,0.320698E+0008
0.358119E+0008,0.321052E+0008
0.357871E+0008,0.321405E+0008
0.357623E+0008,0.321758E+0008
0.357374E+0008,0.322111E+0008
0.357125E+0008,0.322463E+0008
0.356875E+0008,0.322816E+0008
0.356626E+0008,0.323168E+0008
0.356376E+0008,0.323520E+0008
0.356126E+0008,0.323872E+0008
