X,Y
0.118812E+0010,0.665460E+0009
0.118768E+0010,0.666292E+0009
0.118724E+0010,0.667124E+0009
0.118680E+0010,0.667955E+0009
0.118636E+0010,0.668786E+0009
0.118592E+0010,0.669617E+0009
0.118548E+0010,0.670448E+0009
0.118504E+0010,0.671278E+0009
0.118460E+0010,0.672108E+0009
0.118416E+0010,0.672937E+0009
0.118371E+0010,0.673766E+0009
0.118327E+0010,0.674595E+0009
0.118283E+0010,0.675424E+0009
0.118238E+0010,0.676252E+0009
0.118194E+0010,0.677080E+0009
0.118149E+0010,0.677908E+0009
0.118104E+0010,0.678736E+0009
0.118060E+0010,0.679563E+0009
0.118015E+0010,0.680389E+0009
0.117970E+0010,0.681216E+0009
0.117925E+0010,0.682042E+0009
0.117880E+0010,0.682868E+0009
0.117836E+0010,0.683694E+0009
0.117791E+0010,0.684519E+0009
0.117746E+0010,0.685344E+0009
0.117700E+0010,0.686168E+0009
0.117655E+0010,0.686993E+0009
0.117610E+0010,0.687817E+0009
0.117565E+0010,0.688640E+0009
0.117519E+0010,0.689464E+0009
0.117474E+0010,0.690287E+0009
0.117429E+0010,0.691110E+0009
0.117383E+0010,0.691932E+0009
0.117338E+0010,0.692754E+0009
0.117292E+0010,0.693576E+0009
0.117246E+0010,0.694398E+0009
0.117201E+0010,0.695219E+0009
0.117155E+0010,0.696040E+0009
0.117109E+0010,0.696860E+0009
0.117063E+0010,0.697680E+0009
0.117017E+0010,0.698500E+0009
0.116971E+0010,0.699320E+0009
0.116925E+0010,0.700139E+0009
